Path,Type,Event frame,Sequence frame,Player_1 keypoints,Player_2 keypoints,people boxes,racket boxes,table boxes,ball boxes
videos/game_1.mp4,empty_event,2185,-2,"[[422.6962585449219, 362.0667724609375, 0.743492841720581], [428.4527587890625, 350.563232421875, 0.9860563278198242], [412.6224670410156, 349.1252746582031, 2.020434856414795], [428.4527587890625, 357.7529296875, 0.14172255992889404], [379.522705078125, 350.563232421875, 1.3135086297988892], [412.6224670410156, 403.76708984375, 0.22794848680496216], [329.1535339355469, 400.89117431640625, 0.15770293772220612], [409.74420166015625, 484.2917785644531, 0.035652823746204376], [303.2493896484375, 479.97796630859375, 0.30406731367111206], [427.013671875, 490.0435485839844, 0.0687393993139267], [368.009765625, 458.40887451171875, 0.24761120975017548], [376.6445007324219, 533.1818237304688, 0.14675810933113098], [313.3232116699219, 534.6197509765625, 0.1504729688167572], [448.6004333496094, 625.2100830078125, 0.07866373658180237], [314.7623596191406, 632.3997802734375, 0.27552229166030884], [439.9657287597656, 754.6248779296875, 0.05130833387374878], [264.3931579589844, 757.5006713867188, 0.2825108468532562]]","[[1462.0615234375, 389.75665283203125, 0.32978424429893494], [1462.0615234375, 385.4375915527344, 0.49848368763923645], [1541.2445068359375, 386.8772888183594, 0.21788635849952698], [1466.380615234375, 388.31695556640625, 0.7800681591033936], [1536.925537109375, 389.75665283203125, 0.5804615020751953], [1433.2677001953125, 448.7840576171875, 0.38307273387908936], [1582.99560546875, 435.8268127441406, 0.4070279598236084], [1310.8939208984375, 447.3443603515625, 0.4667479395866394], [1689.5328369140625, 468.93975830078125, 0.36531543731689453], [1286.4190673828125, 411.35205078125, 0.558302104473114], [1613.2291259765625, 529.4068603515625, 0.2563910186290741], [1460.621826171875, 666.1776733398438, 0.1893637329339981], [1548.4429931640625, 674.8158569335938, 0.1815183460712433], [1430.3883056640625, 777.0339965820312, 1.3106087446212769], [1509.5714111328125, 844.6995849609375, 0.6283600330352783], [1395.835693359375, 922.4430541992188, 0.4748082458972931], [1439.0264892578125, 992.9879760742188, 0.5771022439002991]]",[],"[([348.0, 525.0, 1076.0, 932.0], 0.500068187713623), ([306.0, 530.0, 1445.0, 742.0], 0.2362442314624786), ([870.0, 538.0, 1397.0, 942.0], 0.1162122786045074), ([286.0, 528.0, 1008.0, 676.0], 0.0365063473582267), ([373.0, 495.0, 923.0, 795.0], 0.0102038504555821)]",[],[]
videos/game_1.mp4,empty_event,2185,-1,"[[422.62225341796875, 360.71441650390625, 0.8273425102233887], [428.3491516113281, 350.6520080566406, 1.1861541271209717], [412.6001281738281, 349.21453857421875, 1.994775414466858], [428.3491516113281, 356.4019470214844, 0.13974343240261078], [378.23870849609375, 349.21453857421875, 1.2855473756790161], [412.6001281738281, 403.8388977050781, 0.19783377647399902], [328.1282958984375, 400.9639587402344, 0.15377873182296753], [408.30499267578125, 484.3380126953125, 0.037557099014520645], [302.3572082519531, 478.58807373046875, 0.3226126730442047], [426.9173889160156, 491.52545166015625, 0.08968387544155121], [366.784912109375, 457.02581787109375, 0.30840766429901123], [375.375244140625, 528.8999633789062, 0.15005148947238922], [312.3793029785156, 530.3374633789062, 0.13950879871845245], [448.393310546875, 626.6488647460938, 0.08490820974111557], [313.81103515625, 633.8363037109375, 0.2780706584453583], [439.80291748046875, 756.0223388671875, 0.04296651855111122], [263.7005920410156, 758.8973388671875, 0.2836427688598633]]","[[1451.6424560546875, 399.8251953125, 0.510077714920044], [1454.515380859375, 389.76080322265625, 0.5199024677276611], [1463.1343994140625, 398.38739013671875, 0.20670348405838013], [1461.697998046875, 396.9496154785156, 0.6562124490737915], [1530.650390625, 398.38739013671875, 0.5547182559967041], [1438.7138671875, 450.1470031738281, 0.449964314699173], [1582.36474609375, 435.76934814453125, 0.4158318340778351], [1309.4281005859375, 450.1470031738281, 0.6621631383895874], [1674.30126953125, 473.1512756347656, 0.45557767152786255], [1286.4439697265625, 404.1384582519531, 0.48648330569267273], [1603.912353515625, 536.4130249023438, 0.32192322611808777], [1463.1343994140625, 671.5631713867188, 0.1978268027305603], [1552.1978759765625, 680.1897583007812, 0.18234795331954956], [1432.9677734375, 779.3956298828125, 1.0382874011993408], [1511.975830078125, 845.532958984375, 0.7033067941665649], [1401.3646240234375, 921.7346801757812, 0.6331771612167358], [1440.1502685546875, 993.6229858398438, 0.5278084874153137]]",[],"[([335.0, 521.0, 1111.0, 927.0], 0.4482816755771637), ([302.0, 529.0, 1446.0, 760.0], 0.2073183208703994), ([871.0, 536.0, 1392.0, 937.0], 0.1118384823203086), ([281.0, 529.0, 994.0, 676.0], 0.0382500365376472), ([400.0, 655.0, 852.0, 914.0], 0.016055878251791)]",[],[]
videos/game_1.mp4,empty_event,2185,0,"[[421.95953369140625, 361.2355041503906, 0.7022339701652527], [427.7023620605469, 349.73870849609375, 1.2463831901550293], [413.34527587890625, 349.73870849609375, 2.0271716117858887], [429.1380615234375, 355.4870910644531, 0.15409907698631287], [377.45245361328125, 349.73870849609375, 1.244914174079895], [410.47381591796875, 402.9112548828125, 0.20449872314929962], [325.7668151855469, 401.4741516113281, 0.17581796646118164], [410.47381591796875, 484.8257141113281, 0.042453475296497345], [302.7954406738281, 479.0773010253906, 0.32537558674812317], [426.26666259765625, 490.5740966796875, 0.09232547134160995], [367.4024658203125, 457.5209045410156, 0.27728310227394104], [376.0167541503906, 532.2498779296875, 0.1505671888589859], [311.40972900390625, 533.6869506835938, 0.15108133852481842], [449.2380676269531, 625.6610717773438, 0.07337413728237152], [314.2811279296875, 632.8465576171875, 0.28259697556495667], [440.6237487792969, 754.9996337890625, 0.050551727414131165], [264.03125, 757.8738403320312, 0.2791178226470947]]","[[1446.636474609375, 407.9201965332031, 0.36934539675712585], [1450.9447021484375, 399.2929992675781, 0.5389857292175293], [1458.125244140625, 400.73089599609375, 0.19452683627605438], [1453.81689453125, 400.73089599609375, 0.9153457283973694], [1524.185302734375, 399.2929992675781, 0.758091390132904], [1442.3282470703125, 451.05596923828125, 0.44279852509498596], [1578.7567138671875, 436.6773681640625, 0.4427541494369507], [1311.6441650390625, 449.6181335449219, 0.8061708807945251], [1672.1024169921875, 474.0617370605469, 1.259381651878357], [1288.666748046875, 403.6065979003906, 0.48260581493377686], [1593.1175537109375, 534.451904296875, 0.2861446738243103], [1468.1778564453125, 673.92431640625, 0.19013677537441254], [1554.3431396484375, 688.3029174804688, 0.1975976824760437], [1436.5838623046875, 776.0123901367188, 1.073795199394226], [1514.1326904296875, 849.3432006835938, 0.6230837106704712], [1403.5538330078125, 924.1119384765625, 0.6004867553710938], [1438.02001953125, 990.2535400390625, 0.6247691512107849]]",[],"[([360.0, 523.0, 1251.0, 932.0], 0.3525594174861908), ([302.0, 531.0, 1446.0, 766.0], 0.1998597830533981), ([866.0, 536.0, 1389.0, 936.0], 0.1035699024796485), ([286.0, 528.0, 999.0, 675.0], 0.0284585990011692), ([401.0, 657.0, 854.0, 913.0], 0.0148847075179219)]",[],[]
videos/game_1.mp4,empty_event,2185,1,"[[422.19244384765625, 362.8460998535156, 0.927176296710968], [426.5055236816406, 351.3291931152344, 0.7440512776374817], [412.1287536621094, 347.01031494140625, 1.4086204767227173], [427.94317626953125, 355.64801025390625, 0.14104598760604858], [377.62445068359375, 348.449951171875, 0.9248268008232117], [410.6910095214844, 401.7156677246094, 0.2023855596780777], [328.7433776855469, 398.8364562988281, 0.17927734553813934], [407.815673828125, 483.7737121582031, 0.045654311776161194], [299.98980712890625, 479.45489501953125, 0.31949636340141296], [425.06781005859375, 488.0925598144531, 0.05258876457810402], [364.6853332519531, 459.3002624511719, 0.2598675787448883], [374.74908447265625, 531.281005859375, 0.14367444813251495], [311.4912414550781, 532.7206420898438, 0.14918477833271027], [448.0706787109375, 626.2955322265625, 0.07577970623970032], [314.3665771484375, 633.4935913085938, 0.2860020697116852], [439.444580078125, 755.86083984375, 0.045548368245363235], [264.0478515625, 758.7401123046875, 0.2801353931427002]]","[[1443.2388916015625, 408.5173645019531, 0.5319209098815918], [1444.675048828125, 402.76641845703125, 0.6423105597496033], [1446.1114501953125, 404.20416259765625, 0.26702356338500977], [1453.2928466796875, 405.6418762207031, 1.0163558721542358], [1522.2344970703125, 404.20416259765625, 0.7251039147377014], [1440.3662109375, 454.52484130859375, 0.46681565046310425], [1578.2493896484375, 440.1474914550781, 0.37987959384918213], [1309.6644287109375, 450.211669921875, 0.5091329216957092], [1668.7352294921875, 478.96630859375, 1.214856743812561], [1290.9927978515625, 405.6418762207031, 0.5133403539657593], [1591.176025390625, 526.4114990234375, 0.3248949646949768], [1470.5281982421875, 675.9358520507812, 0.16618195176124573], [1559.577880859375, 688.8754272460938, 0.1625085175037384], [1437.49365234375, 785.20361328125, 0.8403213620185852], [1515.0531005859375, 851.3394165039062, 0.632271945476532], [1405.8955078125, 928.9769897460938, 0.6053842306137085], [1438.9300537109375, 992.2373046875, 0.5651977062225342]]",[],"[([333.0, 543.0, 1415.0, 919.0], 0.3721821308135986), ([276.0, 532.0, 1424.0, 697.0], 0.1222693026065826), ([866.0, 536.0, 1391.0, 937.0], 0.1079329699277877), ([343.0, 527.0, 870.0, 914.0], 0.0296110864728689)]",[],[]
videos/game_1.mp4,empty_event,2185,2,"[[422.4903869628906, 361.07244873046875, 0.8787801861763], [426.7894287109375, 348.149658203125, 0.8208523392677307], [412.4592590332031, 346.7137756347656, 1.5293872356414795], [426.7894287109375, 353.89312744140625, 0.13453088700771332], [378.0667724609375, 346.7137756347656, 1.202305793762207], [411.0262145996094, 401.27679443359375, 0.21089614927768707], [327.91107177734375, 398.4050598144531, 0.18321171402931213], [411.0262145996094, 484.55712890625, 0.0444234237074852], [299.2507019042969, 478.8136291503906, 0.3295101225376129], [422.4903869628906, 484.55712890625, 0.043823517858982086], [363.7366027832031, 460.1473388671875, 0.2633737325668335], [373.7677307128906, 527.6331787109375, 0.14147993922233582], [310.71484375, 531.9407348632812, 0.14914213120937347], [446.85174560546875, 629.5797729492188, 0.08660297840833664], [313.5809020996094, 631.015625, 0.2748066186904907], [439.6866149902344, 754.500244140625, 0.049250248819589615], [264.85821533203125, 757.3720092773438, 0.2670568525791168]]","[[1440.98193359375, 414.45928955078125, 0.6507895588874817], [1442.4207763671875, 404.3990173339844, 0.5283094644546509], [1442.4207763671875, 404.3990173339844, 0.2984362244606018], [1452.4932861328125, 411.58489990234375, 0.7297785878181458], [1518.68310546875, 404.3990173339844, 0.5315018892288208], [1442.4207763671875, 454.7004089355469, 0.3417375981807709], [1574.800537109375, 440.3285827636719, 0.4177156388759613], [1314.3577880859375, 448.95166015625, 0.48660409450531006], [1664.0130615234375, 479.13250732421875, 0.8032867908477783], [1292.774169921875, 404.3990173339844, 0.3983539640903473], [1583.43408203125, 526.5595092773438, 0.20894281566143036], [1474.0767822265625, 680.3380737304688, 0.1816132366657257], [1564.728271484375, 687.5239868164062, 0.17196975648403168], [1436.6651611328125, 786.6895141601562, 0.8176829814910889], [1518.68310546875, 851.36279296875, 0.5351749062538147], [1406.4481201171875, 937.5936889648438, 0.6648591160774231], [1443.8597412109375, 987.8950805664062, 0.6025205254554749]]",[],"[([336.0, 521.0, 1119.0, 928.0], 0.447988361120224), ([306.0, 529.0, 1445.0, 768.0], 0.2051788568496704), ([867.0, 537.0, 1387.0, 938.0], 0.1084438413381576), ([288.0, 527.0, 994.0, 676.0], 0.0397521369159221), ([376.0, 635.0, 888.0, 915.0], 0.0272535569965839)]",[],[]
videos/game_1.mp4,empty_event,2245,-2,"[[433.5231628417969, 416.2607727050781, 1.442288875579834], [440.7113342285156, 406.1896667480469, 0.7912206053733826], [430.64788818359375, 403.3121643066406, 0.7031126618385315], [401.8950500488281, 390.36358642578125, 0.15269194543361664], [401.8950500488281, 393.24102783203125, 0.4505513310432434], [371.70458984375, 391.80230712890625, 0.07391954958438873], [357.32818603515625, 427.7706298828125, 0.15716813504695892], [401.8950500488281, 449.3516540527344, 0.20335832238197327], [370.2669677734375, 508.33966064453125, 0.4988599121570587], [459.4006652832031, 472.371337890625, 0.316291868686676], [443.5865783691406, 514.0946044921875, 0.3130097985267639], [361.6411437988281, 524.1657104492188, 0.11274296790361404], [321.38720703125, 538.5531005859375, 0.11987034231424332], [436.3984069824219, 583.15380859375, 0.03366120159626007], [347.2647399902344, 640.7030639648438, 0.16384270787239075], [358.765869140625, 629.1932373046875, 0.087527334690094], [269.6321716308594, 757.2405395507812, 0.22692513465881348]]","[[1536.7928466796875, 405.98004150390625, 1.2989081144332886], [1546.845947265625, 393.02667236328125, 1.7410155534744263], [1542.53759765625, 391.5874328613281, 1.3127775192260742], [1588.4942626953125, 405.98004150390625, 1.3673827648162842], [1589.9305419921875, 405.98004150390625, 0.6050649881362915], [1618.653564453125, 490.8963928222656, 0.1947530210018158], [1637.3233642578125, 470.7467346191406, 0.09256185591220856], [1630.142578125, 606.0371704101562, 0.5286045670509338], [1605.72802734375, 580.1305541992188, 0.10064083337783813], [1512.3782958984375, 581.5697631835938, 0.8239915370941162], [1633.014892578125, 670.8038940429688, 0.030662156641483307], [1667.482666015625, 705.3461303710938, 0.11784586310386658], [1704.822509765625, 688.0750122070312, 0.030124114826321602], [1574.1328125, 867.9825439453125, 0.39115452766418457], [1644.504150390625, 793.1410522460938, 0.21610082685947418], [1607.1641845703125, 1072.3575439453125, 0.25871655344963074], [1707.6947021484375, 912.5996704101562, 0.3861005902290344]]",[],"[([291.0, 526.0, 1431.0, 906.0], 0.4714464545249939), ([292.0, 526.0, 1441.0, 702.0], 0.30701744556427), ([834.0, 537.0, 1426.0, 936.0], 0.2982819974422455), ([326.0, 508.0, 922.0, 922.0], 0.1267075091600418), ([293.0, 544.0, 1007.0, 681.0], 0.0256640743464231), ([846.0, 536.0, 1443.0, 686.0], 0.0130482567474246)]",[],[]
videos/game_1.mp4,empty_event,2245,-1,"[[434.40008544921875, 414.3549499511719, 1.3539892435073853], [438.7088623046875, 404.3045959472656, 0.6685709357261658], [431.52752685546875, 404.3045959472656, 0.6630773544311523], [402.8022766113281, 389.9468994140625, 0.13997463881969452], [404.238525390625, 392.81842041015625, 0.42095595598220825], [381.2583312988281, 405.7403564453125, 0.054376017302274704], [352.5330810546875, 424.4053955078125, 0.1456548273563385], [404.238525390625, 448.8134460449219, 0.11796776950359344], [374.0769958496094, 503.3727111816406, 0.5060768723487854], [458.8165588378906, 470.3500061035156, 0.17647632956504822], [458.8165588378906, 501.9369201660156, 0.19705356657505035], [365.4594421386719, 524.9092407226562, 0.13881652057170868], [323.80780029296875, 533.5238647460938, 0.1147753894329071], [443.0176696777344, 586.6473388671875, 0.05662446841597557], [346.7879943847656, 641.2066040039062, 0.17452307045459747], [361.150634765625, 634.0277709960938, 0.07698412984609604], [269.22979736328125, 757.5040283203125, 0.27509748935699463]]","[[1538.9898681640625, 407.5364074707031, 1.3988823890686035], [1549.0299072265625, 394.5796203613281, 1.6198649406433105], [1541.8585205078125, 393.13995361328125, 1.344491720199585], [1590.6241455078125, 407.5364074707031, 1.366712212562561], [1590.6241455078125, 407.5364074707031, 0.6782041192054749], [1620.7440185546875, 495.3546142578125, 0.2005576640367508], [1637.9554443359375, 473.7599792480469, 0.07864686846733093], [1630.7840576171875, 607.646728515625, 0.5288256406784058], [1604.9669189453125, 580.2935791015625, 0.10484593361616135], [1513.1728515625, 587.4917602539062, 0.44813501834869385], [1511.7386474609375, 580.2935791015625, 0.05228714272379875], [1670.9439697265625, 711.301025390625, 0.10635900497436523], [1708.2353515625, 699.783935546875, 0.03863415867090225], [1574.8470458984375, 871.1014404296875, 0.5041545033454895], [1642.2584228515625, 794.8004150390625, 0.196705624461174], [1606.4012451171875, 1071.2117919921875, 0.2798389792442322], [1706.801025390625, 912.85107421875, 0.3478720486164093]]",[],"[([300.0, 524.0, 1440.0, 910.0], 0.4905985295772552), ([831.0, 536.0, 1429.0, 939.0], 0.3290522992610931), ([281.0, 529.0, 1457.0, 695.0], 0.1834761500358581), ([329.0, 507.0, 912.0, 920.0], 0.0894136577844619), ([860.0, 535.0, 1442.0, 686.0], 0.0164916757494211)]",[],[]
videos/game_1.mp4,empty_event,2245,0,"[[431.2051696777344, 412.6238098144531, 0.6040281057357788], [435.52215576171875, 402.5556335449219, 0.6779293417930603], [429.7662048339844, 401.11737060546875, 1.0010247230529785], [399.5473937988281, 383.85760498046875, 0.17016209661960602], [402.4253845214844, 392.4874572753906, 0.3802320063114166], [372.2065734863281, 389.61083984375, 0.0836792066693306], [353.49969482421875, 418.3771057128906, 0.12316484749317169], [406.7423400878906, 448.5816345214844, 0.1651477962732315], [380.84051513671875, 500.3608093261719, 0.8909106254577637], [458.5459899902344, 470.1562805175781, 0.2569292485713959], [458.5459899902344, 498.9224853515625, 0.3784227669239044], [370.767578125, 526.2504272460938, 0.1302885264158249], [327.59783935546875, 539.1951904296875, 0.12216965109109879], [457.1070251464844, 598.1659545898438, 0.0582713782787323], [344.8657531738281, 641.3153076171875, 0.21667331457138062], [449.9120788574219, 680.1497192382812, 0.036862365901470184], [268.5992431640625, 756.380126953125, 0.2533823847770691]]","[[1540.6251220703125, 408.8745422363281, 1.4778435230255127], [1550.7021484375, 395.9315185546875, 2.1967363357543945], [1544.94384765625, 395.9315185546875, 0.9527351260185242], [1591.010498046875, 410.3126525878906, 1.5205142498016357], [1591.010498046875, 410.3126525878906, 0.7380966544151306], [1621.241455078125, 495.1614685058594, 0.216111421585083], [1641.3956298828125, 477.904052734375, 0.07943549007177353], [1631.318603515625, 608.7725830078125, 0.5364007949829102], [1606.8458251953125, 582.8865356445312, 0.07883556187152863], [1514.712890625, 585.7627563476562, 0.5410133004188538], [1513.273193359375, 582.8865356445312, 0.06568837910890579], [1667.3079833984375, 713.7550048828125, 0.1052456647157669], [1709.0557861328125, 702.2500610351562, 0.04277977719902992], [1576.6146240234375, 873.3858032226562, 0.5031449794769287], [1642.8350830078125, 797.1657104492188, 0.20209595561027527], [1606.8458251953125, 1071.845703125, 0.29438576102256775], [1704.737060546875, 912.2149047851562, 0.33629530668258667]]",[],"[([298.0, 525.0, 1424.0, 913.0], 0.4333866238594055), ([835.0, 537.0, 1426.0, 938.0], 0.2690957188606262), ([285.0, 531.0, 1453.0, 696.0], 0.1565751731395721), ([333.0, 506.0, 914.0, 921.0], 0.0998226106166839), ([303.0, 525.0, 960.0, 674.0], 0.0120185185223817)]",[],[]
videos/game_1.mp4,empty_event,2245,1,"[[429.5544128417969, 412.44580078125, 0.5819054841995239], [433.85211181640625, 403.8236389160156, 0.5187012553215027], [428.1218566894531, 402.3865966796875, 0.5123590230941772], [393.7402648925781, 380.8311462402344, 0.18429411947727203], [398.0379638671875, 389.45330810546875, 0.396310955286026], [370.8192138671875, 388.01629638671875, 0.09303755313158035], [356.49359130859375, 422.5050048828125, 0.1236492395401001], [396.60540771484375, 442.6234436035156, 0.14536698162555695], [382.27978515625, 497.23065185546875, 0.8203279376029968], [451.04290771484375, 465.6159973144531, 0.4381982684135437], [456.77313232421875, 492.9195556640625, 0.28597259521484375], [370.8192138671875, 524.5342407226562, 0.14479246735572815], [327.8422546386719, 537.467529296875, 0.123748280107975], [452.4754333496094, 587.7636108398438, 0.07447183132171631], [343.6004943847656, 642.3707885742188, 0.22903315722942352], [449.6103210449219, 679.733642578125, 0.03523581475019455], [269.1070861816406, 757.3333129882812, 0.25074857473373413]]","[[1542.4459228515625, 415.00482177734375, 0.9786179065704346], [1552.4876708984375, 402.0628356933594, 1.131838083267212], [1546.7493896484375, 400.6248779296875, 0.5601722002029419], [1592.654541015625, 415.00482177734375, 0.9937591552734375], [1592.654541015625, 415.00482177734375, 0.5002387762069702], [1622.77978515625, 496.9706726074219, 0.2372225821018219], [1638.5596923828125, 481.1526794433594, 0.07050152122974396], [1629.9525146484375, 613.4484252929688, 0.5564377903938293], [1607.0, 576.0604858398438, 0.07927737385034561], [1516.624267578125, 590.4404296875, 0.5826042890548706], [1542.4459228515625, 561.6805419921875, 0.17503350973129272], [1668.6849365234375, 715.5462036132812, 0.10316018015146255], [1710.286376953125, 704.042236328125, 0.03911915048956871], [1576.874755859375, 873.725830078125, 0.45378416776657104], [1644.2977294921875, 798.9500732421875, 0.2108793407678604], [1608.4345703125, 1069.29345703125, 0.3443053066730499], [1705.98291015625, 912.5517578125, 0.3458579182624817]]",[],"[([301.0, 524.0, 1419.0, 907.0], 0.4417404532432556), ([293.0, 523.0, 1436.0, 707.0], 0.3207945525646209), ([833.0, 538.0, 1426.0, 938.0], 0.2870434820652008), ([288.0, 528.0, 999.0, 677.0], 0.0459617674350738), ([319.0, 541.0, 913.0, 922.0], 0.0392376258969306), ([858.0, 535.0, 1442.0, 686.0], 0.0111482730135321)]",[],[]
videos/game_1.mp4,empty_event,2245,2,"[[428.8148193359375, 410.9027404785156, 0.5645149350166321], [433.12750244140625, 402.2640380859375, 0.4568099081516266], [427.37725830078125, 402.2640380859375, 0.549649715423584], [395.75091552734375, 380.66717529296875, 0.16485126316547394], [400.0635986328125, 389.305908203125, 0.3870890438556671], [369.87481689453125, 384.9865417480469, 0.09536201506853104], [355.49920654296875, 420.98126220703125, 0.132953941822052], [397.1884765625, 444.01788330078125, 0.17030297219753265], [388.5631103515625, 494.4104919433594, 0.5545039772987366], [450.37823486328125, 462.735107421875, 0.3160128891468048], [459.00360107421875, 487.2115478515625, 0.27847862243652344], [369.87481689453125, 521.7664794921875, 0.15406396985054016], [328.185546875, 537.6041259765625, 0.1208934485912323], [448.9407043457031, 583.6773681640625, 0.10820822417736053], [342.5611572265625, 644.1484985351562, 0.25407543778419495], [361.24945068359375, 629.7506103515625, 0.04448961839079857], [267.8079833984375, 759.3316040039062, 0.2538401186466217]]","[[1544.8299560546875, 412.1025390625, 0.7603055834770203], [1554.886962890625, 400.6014404296875, 0.7225161790847778], [1550.5767822265625, 399.163818359375, 0.5982541441917419], [1593.67822265625, 416.41546630859375, 0.9133146405220032], [1593.67822265625, 416.41546630859375, 0.5107579231262207], [1623.849365234375, 496.92333984375, 0.23881801962852478], [1633.9063720703125, 483.98455810546875, 0.06867973506450653], [1632.469482421875, 614.809814453125, 0.5855202674865723], [1608.04541015625, 561.6170654296875, 0.09615811705589294], [1518.96923828125, 591.8074951171875, 0.5443534255027771], [1541.9566650390625, 547.24072265625, 0.39796125888824463], [1669.8240966796875, 715.444580078125, 0.09633035957813263], [1711.4888916015625, 705.381103515625, 0.03614913299679756], [1576.437744140625, 873.5849609375, 0.4876692295074463], [1645.4000244140625, 798.82763671875, 0.19723929464817047], [1609.4820556640625, 1067.666259765625, 0.36254405975341797], [1705.7420654296875, 912.4012451171875, 0.3576086461544037]]",[],"[([298.0, 525.0, 1426.0, 905.0], 0.404036283493042), ([828.0, 536.0, 1426.0, 938.0], 0.277228981256485), ([284.0, 530.0, 1461.0, 702.0], 0.1496238857507705), ([331.0, 514.0, 912.0, 921.0], 0.0788602828979492), ([861.0, 536.0, 1442.0, 687.0], 0.010380090214312)]",[],[]
videos/game_1.mp4,empty_event,2305,-2,"[[345.4046936035156, 331.1835632324219, 1.4014863967895508], [346.840087890625, 321.1141662597656, 0.8963263630867004], [333.9214782714844, 318.2372131347656, 0.8100778460502625], [343.96929931640625, 323.99114990234375, 0.16578182578086853], [299.4718322753906, 322.5526428222656, 1.074796438217163], [332.486083984375, 370.0226135253906, 0.32672998309135437], [257.84515380859375, 370.0226135253906, 0.262520968914032], [328.1799011230469, 431.87750244140625, 0.09046780318021774], [260.7159729003906, 453.4547424316406, 0.6152904629707336], [348.2755432128906, 464.9626159667969, 0.07726062834262848], [325.3090515136719, 446.2623291015625, 0.38909003138542175], [299.4718322753906, 499.48626708984375, 0.1708090603351593], [242.0557403564453, 500.9247131347656, 0.14406873285770416], [364.06494140625, 584.3568115234375, 0.4224467873573303], [233.4433135986328, 610.2495727539062, 0.5199443697929382], [391.33758544921875, 670.6658935546875, 0.11255960166454315], [174.59182739257812, 723.8898315429688, 0.3811664283275604]]","[[1597.5950927734375, 488.5848083496094, 0.23606297373771667], [1604.7813720703125, 467.0129699707031, 0.28474190831184387], [1630.65234375, 429.621826171875, 0.07007303833961487], [1609.0933837890625, 475.6417236328125, 0.483760803937912], [1693.892333984375, 492.899169921875, 0.39101552963256836], [1597.5950927734375, 577.748291015625, 0.23463881015777588], [1705.3905029296875, 593.567626953125, 0.31912684440612793], [1554.4769287109375, 705.7410888671875, 0.4604567289352417], [1659.3978271484375, 672.664306640625, 0.08089850097894669], [1482.613525390625, 697.1123657226562, 0.6404069662094116], [1626.340576171875, 548.9859008789062, 0.03003896400332451], [1620.5914306640625, 855.3057250976562, 0.13534483313560486], [1693.892333984375, 830.8576049804688, 0.17079059779644012], [1471.1153564453125, 986.1746826171875, 0.38174566626548767], [1682.3941650390625, 865.37255859375, 0.09974265843629837], [1715.451416015625, 947.345458984375, 0.15532250702381134], [1714.0140380859375, 938.7167358398438, 0.14418931305408478]]",[],"[([327.0, 534.0, 1296.0, 926.0], 0.4133199155330658), ([307.0, 522.0, 1447.0, 699.0], 0.3080829977989197), ([849.0, 535.0, 1426.0, 936.0], 0.3078488111495971), ([394.0, 634.0, 887.0, 915.0], 0.0214921813458204)]",[],[]
